0,1,2,3,4,5,6,7,8,9,10,11,12
93083_at,9.70816814753946,9.31461625608741,9.111258687404632,9.001772017756029,9.199681967396849,9.15261666504759,9.09044341821972,9.10987693408669,8.78067198712378,9.21849672893766,9.055435132495369,8.880989774936221
94304_at,8.771104471753839,8.11380185121235,7.88200597404787,8.00697237879319,8.05346808084801,7.93536207990407,8.21308473264065,8.251357799768009,8.01650898110726,8.078086511639981,8.02883722100713,7.812024466870951
161533_at,4.5131810714706395,4.80837347091231,4.7374460022171,4.761741629880491,5.11323947854284,4.91399662428805,4.71313259295021,4.56105767658372,4.7375460585296105,4.85261048053309,4.84472904305603,4.80012144913672
160552_at,8.46014015709313,8.33776129774906,8.27706515697335,8.34723848154533,8.55020367004167,8.45895362247427,8.22807404705914,8.36227635401382,8.3113228294091,8.40084481666297,8.38285764875107,8.16792974271446
93362_at,9.378963057965061,9.32461942676338,9.023068765244991,9.21779920498243,9.56004825183126,9.626250518520619,9.513006166494499,9.85207500260467,9.568870844676189,9.5521218732766,9.656812347056801,9.23979568119997
96639_at,4.3177776234235195,4.2929220924971805,4.0628710573967,4.05909221932266,4.1357649312482,4.30007634531132,4.6122807933944205,4.3656218019307405,4.59132970604582,4.22550744758814,4.1042198945406,3.97438556375247
96185_at,8.80215281956856,8.68233192223768,8.614639049995612,9.2283202915106,8.89803798819859,9.34453761521076,8.68290259858961,8.740678813737821,8.7174520447074,8.77210731943056,8.6744603534306,9.21369226833855
160734_at,8.65315313430668,8.22692651326362,8.5853137129374,8.54536409052103,7.99291776591684,8.18021482171324,8.3027940779936,8.02635121743315,8.12013722824883,8.24110128099941,8.253502932657371,8.29087548031109
98078_at,7.650575867063769,7.76288221955753,7.67194154796792,7.9057330508989505,7.825231769212481,7.99073636276318,7.85035701962411,7.75109127192379,7.717821795442361,7.46235248854385,7.56519755093995,7.800846118786071
101035_at,8.26077143776154,8.05011651701823,8.1915629924733,8.54704604830534,8.17181661693654,8.14957613193574,8.33677698597562,8.275428263149541,8.27386101943262,8.12461081130809,8.31866456815745,8.13046928030175
162224_r_at,6.35624636159349,6.270488727158691,6.31098956284166,5.4201458261631,5.9972180348514295,5.80309029029605,6.373316148515269,6.78013016635138,6.00874121107476,6.8976134455477,6.41888913562529,6.154262560299291
93282_at,8.96489854377461,9.02549850766902,8.92544437809718,9.06652894203004,8.92031949570125,9.05680071303468,9.14110004915189,9.03430506203867,9.055083050607449,9.21097003916166,9.029719056869961,9.280602962196868
101016_at,10.9903870087497,10.8686379708247,10.935332211017199,10.6371546520654,10.734304308445301,10.9144480063409,10.8765142495843,10.9001971124575,10.7024089100545,10.8171614937295,10.851113903835499,10.788964762333901
95889_at,8.21134306512312,8.376742599157799,7.99195367664754,8.394715607301281,8.24009766915553,8.08396184707536,8.33875126952988,8.2206937371295,8.070403823334791,8.282725755274951,8.1291197092956,8.2727849936448
160082_s_at,9.55253847736251,9.17009357919719,9.729667312224779,8.90540846075805,8.98018846520339,9.05443998826238,8.960564562802821,9.08852413815087,9.07585403435633,8.98376213752635,9.029719056869961,8.955968708130609
92968_at,9.885654776082381,9.960110036025311,9.628884580050869,9.6669474034914,9.954858493164789,9.71636413641824,9.97190272816178,9.8101224695178,9.8207024074171,9.83484402746858,9.76278620159693,9.766245659307929
100462_at,6.79785052431605,6.7278635450563895,6.652010735177949,6.8475423900536905,6.68910690170514,6.773267021784299,7.12028279664659,6.84590479745176,6.92852853376212,6.8976134455477,6.66349214316572,6.73262574262987
96360_at,9.89257038737497,9.823584356346618,9.60447368740925,9.65373829127361,9.6261282088006,9.720092518543561,9.7679687365676,9.74049685616403,9.74274743845644,9.74909603492351,9.567021054882,9.796106637547561
104329_at,4.91996409829936,4.918147846213491,4.75972403804523,4.714627165412269,4.76488761330197,4.78324374047045,4.76103229388534,4.88688383936651,5.0111566957875,4.7846996462215,4.58705846455596,4.90824097533759
104046_at,8.58492868760665,9.086733281088689,9.30738378475108,9.366181371148599,9.096409620542689,9.05089164228062,8.98724087992026,9.03077409871779,8.890270579781221,9.073061504551632,9.17755849096066,9.33198329562432
92294_at,7.700151770751691,7.89764270093192,7.83818772196635,7.768294436414631,7.87439631229266,8.017646348360701,7.98250532785945,7.913285831687371,8.02839772428073,7.918245736633231,7.99540974932618,8.054852092183129
160371_at,9.67500561133597,9.782806195501609,9.87578539197732,9.56852991745668,9.97190028236265,9.706625007295301,9.708135888147,9.756974723176949,9.771327177518,9.6961677939153,9.79714183805014,9.72765984345515
95435_at,7.02996081360029,6.8602908138128305,6.76094081247434,7.00757737036905,6.9147696632667195,6.92570195670124,7.187554810519139,6.78572738301721,6.98818297369454,6.98594481556084,6.80251368253606,7.07180526796461
95144_at,7.968783935350619,7.848570746680441,8.07202738957495,7.95470840969588,8.039166083960039,8.1137447232719,8.10123415509931,8.14432629326422,8.17250530345167,8.182932692029361,8.21667935580683,8.016711637860839
96356_at,8.69114940389153,8.39394633615986,8.130897940919489,8.42063583423508,8.6046360742874,8.40438554237322,8.33875126952988,8.445960394584269,8.295667833429,8.53434866447958,8.35864930481171,8.21290058046976
93288_at,10.0996264901674,9.80940711781961,9.94546850764739,10.1074288923825,9.686257434630448,9.76554131242166,9.59788288981379,9.531522178775411,9.65651315879805,9.646813122991869,9.61733176268623,9.56456677149423
95434_at,9.27020502096032,9.2084146136065,9.43399657738792,8.98076897782832,8.97894018587083,8.989194895949732,9.190038169720278,9.1753040046307,9.11205760204787,9.074247206342859,9.0658246385951,8.97970705164362
160094_at,9.541381064133821,9.47500236273899,9.284517561141321,8.61597398101691,9.12264640914581,9.24453589623492,8.881510594521579,9.16996366049564,9.081571073781811,9.02236102361538,8.99751876602715,8.9033729225699
96277_at,9.1504783092452,9.22025113124716,8.811430135102619,8.93910426858697,8.88343497525284,8.89074010819588,9.30052310044813,9.038999610177449,8.98969751576521,8.98754297318322,8.72340754385284,8.88760917906987
94282_at,8.65611171746671,8.39204490940797,8.741791107562161,8.91586047451853,9.096409620542689,9.347433144807288,8.55627539094942,8.5383789375608,8.2251065110296,9.073061504551632,8.867623476646001,8.93055168362992
100513_at,8.74910463990636,8.05493157568087,7.71533328072798,8.03600884909158,7.9400148452967505,8.0977842286838,7.88319399413139,7.796156928954179,7.84695751934494,8.04218145866878,7.74260630039572,7.99725650403267
161389_f_at,5.7612841824637595,5.72329463767394,6.4407510041880895,6.08948594249952,6.0457175211681,5.814295934038269,6.2528501845735995,6.10626675286303,5.98940855486428,5.98717229873046,6.06094820555308,6.06363900851265
100599_at,9.127212983766539,9.665710167146571,8.54098098290332,9.254292146177221,9.283973865606589,9.35416686592429,9.2811474228457,9.55137321888533,9.497107231518552,9.34864568336644,9.744937486518849,9.4759803597925
103006_at,8.28963549487431,7.9215666210585,7.8743694155811905,8.01914200770139,7.9754981200004105,8.169346975505789,8.061139922357969,7.93863015647896,7.94805846460552,7.89696052703839,7.56519755093995,8.0665671204217
103667_at,7.668268421360309,7.3500438085299304,8.25958384979595,7.83314588866204,7.4782531000911705,8.20170795232785,7.74710846003313,7.69568059132752,8.33449134252708,7.42566345865586,7.41075221022883,8.195933710444619
99579_at,9.49090530960251,9.55959644604059,9.883414478764019,9.463794545205241,9.0720303091606,9.48789219683014,9.24265228952849,9.144051184672179,9.442174056656778,9.057558041434099,9.10665025007548,9.46185564100866
100753_at,11.244934530206802,11.360132717713402,11.315682842949,11.497513124209302,11.3147906332003,11.2025784305318,11.452588118341698,11.5305312462363,11.4046382436025,11.3904810715784,11.3436025119478,11.234938048943
93596_i_at,8.31980031224873,8.32784914702242,8.42553859129892,7.7421024533250495,8.52134021668468,8.36682535732907,8.16493525917401,8.58727458233219,8.29763402323993,8.62127990295161,8.665379654879509,8.454962894856
96032_at,6.565836298576079,6.358806793516691,6.76645233930602,6.279534597304031,6.3537535445161994,6.46028010661729,6.554120702516,6.582069176160151,6.592897650674231,6.66558289526309,6.44034197677871,6.60347994257629
92570_at,7.139720667364731,7.620734394525,7.05919600352366,7.349645132280459,7.10986264057415,7.3442897622677,7.1339904896455595,7.4882013689773705,7.082432752770259,7.47677077658983,7.036493568288111,7.25497441710575
98128_at,8.997922748265461,9.04861631650705,9.35297300765681,9.2135691924688,9.017143280547419,8.90391251563072,9.161321239184721,9.21939918123577,9.22587927748909,8.982499653909539,9.224683825937099,9.082522874912788
93114_at,6.5531954744021705,6.6973928357199,7.2871846222697805,6.8905713570458795,6.78364799221398,6.46028010661729,6.897311561511691,7.082576552097981,7.0778636692053,6.8705699283038,7.213053886135219,7.03411625213501
93014_at,10.181990209613,10.2623657166229,10.4373434845349,9.96999647271575,9.89456854888768,10.1900643016736,10.235123301837,10.1417328735413,10.2174646170155,10.0776544365796,9.977326643252198,10.2556184422667
99128_at,10.1886462276624,10.3768721071084,10.3961616326292,10.0319651139938,10.253198375754499,10.170032171962,10.2551227238219,10.533913559868301,10.4178617119866,10.413673707642198,10.4806805857044,10.3917606413491
94043_at,8.09842159177599,7.78912735993364,7.298641920137941,8.25351725320112,7.9141244648657905,8.02489915102631,7.85035701962411,7.6986506129156105,7.99485919269634,8.02511497540263,7.58459531378608,7.99480606110518
160202_at,7.4503925909227195,7.205960497232339,7.439854762998119,7.30262819561851,7.87707916385082,7.84809934064036,6.970442841729339,7.30545446570647,7.46138108107889,7.35327424035665,7.6037357203811595,7.792405148703071
98104_at,8.18700214312995,7.93990365209771,8.16885136742383,8.222277488414809,8.50928535562811,8.6939771515371,8.158243129209259,8.18725068152801,7.930426060077861,8.50651144571512,8.43721976476491,8.41885973675718
96919_at,10.8118747488946,10.7924811006316,10.430416304305698,10.3190950960315,10.4637225435669,10.677678877523698,10.5163925905755,10.677065539779,10.3474780734043,10.5520181945499,10.4685506649828,10.5930959207183
92603_at,8.71262356574494,8.40718661384614,8.43422160169477,7.93428947544628,8.4438375283119,8.93118918238213,7.98250532785945,8.2206937371295,7.9654779679324506,8.387552258357621,8.5117313082705,8.64509905109314
94301_at,8.6202018707469,8.48951869366147,8.42901806911747,8.20533549338701,8.41274167086973,8.82162372469736,8.616102446710139,8.596857950910321,8.56581638492098,8.47633377526376,8.453136831125681,8.737402615099231
95744_at,8.045249983973461,8.08819438413149,7.8743694155811905,8.11750614843767,8.1070154051296,8.20809394430043,8.3027940779936,7.90816309743628,8.08641482692633,8.23263030770556,7.923600890968929,8.2234044311277
160124_r_at,8.8989917149897,8.66038325382597,9.10583403621659,8.52160843673975,8.60948413208131,8.74464256095775,8.6322900526306,8.83682417005392,8.54444886519251,8.89260686830145,9.10217070535312,9.0732618030038
96951_at,8.5787052096046,8.47522108168797,8.60082237788522,9.03331428544052,8.85241524502413,8.64774520986032,8.71517749902726,8.66828904783375,8.71008947487838,8.803903740813821,8.79454304933244,8.683645208699241
94532_at,9.018760245319779,8.893289196161831,9.14972542835124,8.83555976122317,9.24504196143744,9.34163626251566,8.871998975208449,9.028415312928118,8.87454982256128,8.973631198651132,8.99026448556131,9.05220443705331
95656_i_at,7.650575867063769,7.671781070049731,7.8010752251361,7.00268268567648,6.89901652435305,6.93599785211609,7.51189642309947,7.63185463105355,7.86563338279295,7.1657794491404605,7.370343347326571,7.259064284784309
96281_at,9.15884626264517,8.70854261935351,9.03795668297091,9.358539188810179,9.509936278778891,9.540289389703268,9.01095878830292,9.24907788743624,8.9823819224363,9.448949179043948,9.70782670078048,9.55711203169948
93984_at,10.9253541179162,10.8832631874509,10.984636691017801,11.0530557564015,10.9249483735736,10.9724921111518,11.0175271023635,11.016040151804399,11.033785922275401,10.991084512423802,10.859432523438699,11.0782625063865
160981_at,6.2348514068706,6.185220181163699,6.2414523229523,6.42565971446037,6.61389958689191,6.33361252472633,6.4038111931365505,6.25893842316177,6.64941915568089,6.44134709280855,6.426075585824781,6.2883693674279
99163_at,7.75913018428887,7.730142584158009,7.4739416704459405,7.8248505035250195,7.83905749317372,7.82889048434351,7.8723311689431394,7.63805641231202,7.81985122212411,7.82834500557973,7.75121510442784,7.86396994913074
99136_at,7.73694557821939,5.92612178339944,5.96291521460821,5.7704348054927,5.8950354895163395,5.91141271220587,5.5557762556178405,5.64656406570421,5.481431125017401,5.75846063414641,5.74190838963273,5.9160446601857695
93088_at,9.313947693532409,7.932073446050921,9.111258687404632,7.5237413033746305,8.23383185585543,8.53712073390922,6.76261504883758,6.861890351254849,6.76761702185056,7.27293501361366,7.27804152770213,7.6748685469475
103002_at,8.176737622877111,8.20543324508715,8.076471514795541,8.07150143338879,8.21062153529555,8.203839758657429,8.26384115938888,8.22275840980048,8.24968970696874,8.18512943245544,7.99782328221277,7.99480606110518
160540_at,8.042991400418861,7.79777070286501,8.03140193178543,7.838649764578731,8.01500976882149,7.73472134320819,7.86138593079075,7.920935987729731,8.01411943058348,7.97521079063694,8.0545688807925,7.86396994913074
161980_f_at,7.30717226661057,7.144041013913469,7.718180182122611,6.79754941198773,6.73715172866219,6.78470579301082,7.483624266705509,7.25792176708161,7.65172137754959,7.494593334129901,7.2899074072327,7.3615242344337
95673_s_at,10.1355782039662,9.64669833185609,10.0395167773244,9.14747574449619,8.931977731977279,8.8518455930173,8.540922775345381,8.38642236217267,8.3402257984941,8.84199249232743,8.67747459581257,8.794873862834299
93536_at,9.85637030826258,9.86940472102477,9.81258946997497,9.53840726618646,9.817053162270039,9.80679959162132,9.86294309925848,10.019385382813901,10.1586412840403,9.74983825989474,9.86613645430851,9.852006665756269
103081_at,8.30291027511995,8.44985415546409,8.56014777514016,8.65080626337202,8.42379337262807,8.52523612289567,8.49916533024685,8.4911976923172,8.53947262997568,8.28067280852851,8.4102947436158,8.52796043113436
93252_at,9.4556803070836,9.84875750647347,9.554376704599811,9.50158320078051,9.7866980476336,9.77202130806545,9.68037968326357,9.56933313121016,9.522548482168581,9.661087584044811,9.64222987474268,9.523505713095961
99018_at,6.96464002049629,7.29412513497852,7.36190205678336,7.06505378487202,6.39177201921129,6.53668694467893,7.317372176558799,7.26595343605608,7.286295178078429,6.7511032674104205,6.934357120722249,7.259064284784309
102727_at,8.293440769497112,6.9866267175372805,6.793698493998259,6.35828342980438,6.23328981586013,6.72063962779521,6.57436998335654,6.51625716008344,6.83415031910783,6.652941104009651,6.2830075042582205,6.7384963588874
96049_at,9.28938674792783,7.56106156540282,7.58415928698448,6.655090391757191,6.6074516914985,6.6156690919781695,6.56090209114653,6.344860572824251,6.70972822237033,6.65927584649678,6.52309886289526,6.62265235187116
98055_at,6.91115773334159,6.81559469549186,6.55343603735206,7.06505378487202,6.97611645241687,6.77899774426543,7.02049908847399,6.73455305227349,6.92852853376212,7.06917856261154,6.82986390881909,6.80154400646538
93064_at,6.8085268782432005,6.3113046837937,6.391665449958709,6.55164913740302,6.450591554142241,6.3567891166517905,6.055703464088251,6.1151859301166,6.2142293096184895,6.007176204366361,6.2830075042582205,6.08222484990254
96255_at,7.72853760547356,7.4000964848783495,7.7546875774529305,7.89256361725139,7.431565331651139,7.665252901786291,7.586903895640531,7.674717457785991,7.69711651226138,7.563760180757931,7.83188759326495,7.6091020365407
104573_at,8.54078979468787,8.372891525813099,8.92174439877743,8.44790025740725,8.442026796452959,8.44820387563532,8.540922775345381,8.68934511817734,8.854654871297859,8.40273379505522,8.47582248542714,8.55482551034428
98066_r_at,8.754636128796951,8.84545660204487,8.82337787939908,8.09698536752367,8.26078932806364,8.15839663984105,8.16270799655285,8.216555506192309,8.11122138011814,8.063831540495059,7.90828693634098,8.007016865417661
98947_at,6.86587501912231,6.882130100918619,6.716073773881099,6.66131568798002,6.74891703353035,6.72063962779521,6.76261504883758,6.8133922949541,6.75049296433503,6.69053892812279,6.6935804046410095,6.77322706776403
104352_at,9.558084991771562,9.72280078800632,9.73670397079834,10.0954099296626,9.919508319558071,10.0430259500859,9.92930120261417,9.82242842229442,10.071119341533901,9.870770878769651,9.8548640599592,10.0955901090246
96037_at,8.987390040064321,8.921245574209651,9.004531720931901,9.566043579824731,9.339497699427,9.347433144807288,9.376485267573061,9.21421988146101,9.290492046965301,9.59900905226051,9.45818244937016,9.54878355700874
101078_at,9.970696314407778,9.879618565066869,9.74510290644924,9.130748626687211,9.847466875542072,9.63338572793506,9.59127351420131,10.0020591109744,9.79587829040155,9.82712810074216,9.78671142786201,9.59804813042873
93057_at,10.7725422300038,10.9721735974014,10.797439000455999,10.5779195456117,10.533830372211199,10.4995458593654,10.818628775352499,10.809692413554,10.9383991586039,10.8665874745229,10.765886255462101,10.8204410949863
96351_at,8.27815907670636,8.55556194833224,8.53291905047438,8.341434787203161,8.704684577445201,8.07467280035482,8.504451587684681,8.57923952425681,8.23745046987537,8.34299380692325,8.61595965934796,8.23798251612805
101583_at,9.08282756328285,9.224531355300991,9.089436615497851,9.05120289575012,9.10100695071765,9.30238345053715,9.0097201508829,8.95331176572718,9.01022582131859,9.03459516784578,8.67897935865169,8.8433491535284
96856_at,10.871958366240401,11.0761940383414,10.4094329319302,11.258470629354802,10.982450997492302,10.543134510331699,11.051630322643001,10.774233775742399,10.6659615379101,10.9163608818053,10.908040691024999,10.7367624877728
93976_at,7.19365775107291,7.3263435533434995,7.4049429462418,7.20373175369611,7.34894149039501,7.43419522867239,7.20064081886477,7.47786566196476,7.400476425778789,7.55699082385663,7.587803068172639,7.3577151245594505
96522_at,9.99485215318883,9.655443200626141,9.54077201035413,9.357581063343769,9.46338652440232,9.61748150989859,9.587127225195381,9.81149499267342,9.86976578278082,9.593230814243901,9.697470186919599,9.625235668216149
93293_at,11.6209917828285,11.812657035901802,11.8673497823619,11.5475223171301,11.575875844256599,11.72125687685,11.3254453306229,11.5070048216889,11.4579178447473,11.4853408949906,11.511991434502198,11.6668613297128
92631_f_at,8.30668074207707,8.2564890870082,7.907173120545809,8.04555924120387,8.23801208695554,8.15619656344166,8.38534122398153,8.3937713261022,8.2394975669295,8.35475108073459,8.30313596735712,8.32248668386391
93523_at,9.33440835145255,9.29032181207367,9.26615454404103,9.24292209050315,8.77685300001361,9.45873242315975,9.23100686299875,8.87801825702499,9.20193361254114,8.907318225352391,8.55826035527897,8.96099881659292
101107_at,9.10139727596183,8.70088289894808,9.19538874675933,8.77225793721867,9.19323774347812,9.09750009935233,8.35054056841544,8.49973687493505,8.51770836819794,8.820956339071401,8.77919141070794,8.65444448863157
99338_at,8.74494206055156,9.04740878109348,8.75293962939004,8.817556091770099,8.67106972264147,8.62724190760976,8.913653844304239,8.93831288487266,8.70565382982808,8.64221822028733,8.85968385541768,8.71673431081761
160180_at,8.466895457841519,8.62196219876042,9.058320329296269,9.20826417594552,8.65239877351058,8.695492989168741,8.89901036197508,8.80410403604569,8.61079122790595,8.58680108999294,8.62223053510426,8.64822092816563
101040_at,8.79545978891117,7.693558316183551,7.4806634611372305,7.66983934354227,7.55732523089678,7.75521668495376,7.67079695098006,7.35899962854651,7.601671845127879,7.655340025420849,7.29384111139555,7.55690147030878
100610_at,9.15884626264517,9.1169785062457,8.9377095561569,8.70454427344828,8.77253676847904,8.7621079731766,8.724267817922549,8.60321167874892,8.57070273048777,8.640618325247281,8.71902578998255,8.55316101982089
92611_at,10.5235660206036,10.2670417936841,10.042927056242,10.110275852208801,9.942103878671462,9.94064881563409,10.5177002705089,10.3906720379683,10.316783845539499,10.3824252725724,10.2404372278654,10.290003072817699
93499_at,9.53817731843199,9.49816804243176,9.69468269056084,9.317739775186679,9.37124362485279,9.417076265668278,9.464103912504411,9.44573719394746,9.315936169856132,9.422193287551401,9.550675399478099,9.41313718377162
98127_at,8.57088791779928,8.376742599157799,9.0115110540716,7.8550365191642095,8.06527905190804,8.31254205908247,8.21523562173833,8.45652637813937,8.60603901204005,8.24952280606225,8.35864930481171,8.490184592071179
161329_f_at,7.96640231106395,7.99606227530877,7.90217469108171,7.66983934354227,7.83905749317372,8.041681894063151,8.007542152603639,7.877038724063589,7.83075493166908,7.918245736633231,7.77673752124061,7.66257056167207
96884_at,8.23923129392839,8.01842070812391,7.8743694155811905,7.74796412582509,7.86901559544685,8.15619656344166,7.73816136881706,7.449936201211151,7.57921708293553,7.773923562740361,7.59738375845803,7.4642900607275795
